comments,label
واقعا وقتی به این فکر میکنم که فردا ساعت ۵ عصر قراره میانترم حضوری بدم و فردا صبحشم ساعت ۱۰ یه میانترم دیگه دارم، قلبم به درد میاد.🥹🫠🫣,SAD
به آرین داشتم می‌گفتم تو این دو هفته فلان بعد بچه اینجوری شد که چی؟ فقط دو هفته گذشته؟ 😟😦😦,SAD
این ترم که کلا خیلی نگران نمره نبودم احتمالا قراره مشروط شم👍,SAD
پشمام چه‌قدر قشنگه,HAPPY
خوشحالممممممممممممممممممم😍😍😍🧘🏻‍♀️🐈‍⬛🐈‍⬛😍🐣🧘🏻‍♀️🐈‍⬛😢👍🏻👉💃🏻🐣💃🏻😘🧘🏻‍♀️😘😘😍💃🏻😍🧘🏻‍♀️😍🧘🏻‍♀️,HAPPY
لطفا یکی با من برنامه‌ی تافل خوندن تنظیم کنه. واقعا نیاز.,SAD
تاکسیک ریلیشن شیپ جدیدم رابطم با تیم لیدمه 🌝🌝💅💅,HAPPY
چرا تو تایم لاینم همه دکتر پوست شدن🌝🌝,NEUTRAL
فروردین🥲,HAPPY
معنی استقلالو عوض کرد کلا 😂,HAPPY
روانشناس 💔🥲,SAD
اگه جعفری تا زمان اپلای نمره ها رو نده شیرینی میدم ☺️,HAPPY
من امروز دیلیو نمیام🌝😂,HAPPY
وای همه اینایی ک ایشون گف واقعاا🌝,HAPPY
امروز واقعا ۱۰۰/۱۰ بود خاشحالمم,HAPPY
حراست باغ کتاب بهم گف شالتو سرت کن🌝🤗,SAD
تابستون کوتاهه؟ بیناموس دلقک😭😭😭,SAD
انتظار سلطون‌علی تو روغن هم غیر قانونیه تو این مملکت.,HAPPY
به ددی گفتم پولام داره تموم میشه اکانت بورسمو گرفت برداشت زد برام😇,HAPPY
این کامنتا که موقع ریلز دیدن میاد واقعا عالیه، درست کردی آقای زاکربرگیون.,HAPPY
متاسفانه بقیه به جز اولین‌ها قربانی میشن.,SAD
من خسته شدم انقد از دست همه ناراحت شدم,SAD
کاش جرئت کنم برم عذرخواهی کنم.,SAD
من واقعا نمی‌دونم چرا ولی خیلی خیلی بی‌حوصله شده‌م. باید چی‌ کار کنم؟,SAD
انقدر پول کادو دادم که به من سراغ من اگر می‌آیی تیرماهی نباش دوست عزیز.🌷,HAPPY
عزیزم ببین محبت من خشک شده افتاده ولی تو مراقب خودت باش.,SAD
کلم کیریه نزدیکم نشید,SAD
ساختمان پزشکان رو باید ریواچ کرد واقعا.,HAPPY
چرا اسرائیل حمله نمی‌کنه که من ۸ صبح تابستون مجبور نباشم بیدار شم.,HAPPY
تنهاااام نذار اصلاااا😭😭😭😭,SAD
من خیلی محتواهای رندوم و بدون هیچ هدف و مفهومی رو می‌پسندم,HAPPY
به خدا تابستون باید ترمیم داشته باشه. گه خوردم.,SAD
عجب گهی خوردم این آزها رو تابستون برداشتم,SAD
 ===))))))) اینم منو یاد اون اقایی با داداشش میندازه,HAPPY
به نظر من که همه‌تون بیشعورید که وطنتون رو ترک کردید,SAD
برای من این مسئله خیلی بدیهی بود تا دیدم در اکثر جمع‌های خانوادگی ملت خایه‌مال ترامپن. نمیفهمیدم واقعا طرف چه سودی براشون داشت که انقدر خایه‌مالی می‌کردن براش.,HAPPY
دوستان بنده اگه گیم رو بیست شوم به مقدار زیادی نفر شام میدم,HAPPY
خیلی خوب پارک کردم برام دست بزنید,HAPPY
در ادامه‌ی این: دیوونه نصف کونت بیرونه شوهر خاله‌ت میمونه,HAPPY
بله به این معنیه که من باید خودمو بکشم.,SAD
«به مشکلی که هنوز پیش نیومده فکر نکن»,NEUTRAL
خوبه که همینجوری میگی دربارم💆🏻,HAPPY
دایرکت اینستام ریپلای دار شده ولی دایرکتی نمی‌گیرم.,SAD
حوصله عکاسی ندارم. لطفا لبخند نزنید.,SAD
با تعریف کردن از همدیگه حال هم رو خوب کنید ♥️,HAPPY
دیگه حس می‌کنم دوستم ندارید. خداحافظ.,SAD
لان من بگم قشنگ نمیخونه دعوام میکنید؟,SAD
واقعا دقیق:)))),HAPPY
منم در بهترین حالت یهویی از تختم میام بیرون.,HAPPY
خب دونه دونه بیاین ازتون خدافظی کنم,SAD
اگه تو هم فهمیدی کدوم فیلمه تو دوست خوب منی,HAPPY
و تماااام🥳🥳🥳,HAPPY
بخاطر گرما دیوونه شده دیگه منطقیه 😂😂😂,HAPPY
پولداراها همه چیزشون با ماها فرق داره.,NEUTRAL
خانومی برای سکس خوب یه مملکت رو به فنا داد.,HAPPY
عزیزم خودت ردفلگی.,SAD
بر شیطان لعنت.,SAD
وقتی منو اذیت میکنید این کسیه که اذیت میکنید,SAD
خسته از حرفای قلمبه سلمبه,SAD
این جشن تعیین جنسیت از کجا شروع شد جدی؟ قبل تولد با کلیشه صولتی آبی بادکنک تهیه می‌کنن. نتیجه هم هرچی باشه عین احمقا دست و جیغ و هورا می‌کشن😦,SAD
نمیتونم زید رو از لحاظ مزه با چیزی مقایسه کنم واقعا.,SAD
۸ تومن دستی بدین بهم این کیفه‌رو بخرم.,NEUTRAL
من ذوق دارم واسه صعود آخر هفته.,SAD
همه بیشتر توییت‌هارو از تلگرام کپی میکنن؟😂😂😂😂😂😂,HAPPY
دوست‌پسرم بیشتر تخت رو گرفته بود اومدم پاهامو تکیه دادم به کمرش هلش دادم بره اونورتر ولی خودم از اون طرف پرت شدم پایین. اونجا فهمیدم که از فیزیک اندازه خر‌ بارم نیست.,HAPPY
شیش متر پریدم هوا ریدم به خودم با جیغ بعدش فهمیدم سر گوجه است,HAPPY
هرکی خوشحاله از قدیم خوشحاله.,HAPPY
اولین حمومش بود 😂,HAPPY
احمدرضا احمدی درگذشت,NEUTRAL
امروز صبح یدونه از این برچسب تبلیغاتیا دیدم نوشته بود: لیزر کل بدن  ۲۹٠ هزار تومن! فکر کنم بجای دستگاه لیزر از سنگ فرز استفاده میکنن,HAPPY
یعنی تف تو ۲۰۶. با سرعت ۱۰ تا زدم به سپر عقب طرف، خواننده های توی فلشمم مردن😐😂,HAPPY
سوراخ مماخ این کوچولو روزمو ساخت :)))),HAPPY
اگه وارد دنیای رنگی شدن اینه، ترجیح میدم یه افسرده تو همین دنیای تاریک بمونم,SAD
یه رفیق دارم توی دفتر ازدواج و طلاق کار میکنه. تعریف میکرد میگفت عجیب ترین مورد طلاقی که دیده بوده این بود که خانم ، طلاق میخواسته، چون شوهرش زیاد گاز و نیشگون میگرفته از زنه😂,HAPPY
آقا مظفر چه میکنی با خودت؟:))))),HAPPY
تو دیگه اینقد وفاداری که خوش به حال همسر آیندت =)))),SAD
رانندگیتون کم شخمیه گوشی‌های شخمی‌تون رو هم دستتون میگیرین وسط رانندگی؟,SAD
دختره گفت تو تایپت چیه گفتم تایپ C بلاکم کرد. فکر کنم خودش آیفون داشت,HAPPY
حالا که بعد از ۱۵ ساعت بهم جواب داد منم ۳۲ ثانیه منتظرش میذارم 😈,HAPPY
کولر خونه وقتی جلوش میشینم چای میخورم:,HAPPY
همون لحظه که میخوای ببینی زیرنویس با فیلم هماهنگه یا نه همه بازیگرا تو همه سکانسها که دست میذاری روشون لالن,HAPPY
دیگه انقدر کسی از ترس الکل نمی‌گیره ساقیا به دریوزگی افتادن.,HAPPY
دروس عمومی‌ مگه برای بالا بردن معدل نبود چرا افتادم=))),HAPPY
دیگه یاد گرفتن کوسه سواری تنها راه مهاجرتیه که برام باقی مونده,HAPPY
کدوم دیوثی اینو گذاشته بود لب جدول؟؟؟ بیضه‌هام اومد دهنم :)))))))),HAPPY
به دوست پسرم گفتم واسه باشگاه برام برنامه بنویسه ۸۰ درصدش اسکاته😂😂😂,HAPPY
یجوری ریدم که آلمان هیچی، افغانستانم ویزا نمیده بهم😔💔,SAD
با لباس زمستونی تو خیابون میچرخید گرمتون میشه بعد فحششو به تابستون میدید؟!,SAD
خوشگلی یه چیز خِرَدسوزیه پدسسسگ...,SAD
جدی جدی حرصم میگیره که آدمای حرومزاده و لاشی تو روابطشون موفقن و ما ساده ها همش داریم به فنا میریم,SAD
ای کاش این رو نمیدیدم😓,SAD
گربه‌م که ۶ سال پیش بخاطر FIP فوت کرد.,SAD
بزرگتری که بزرگتری کردن بلد نیست فقط مسن تره. الزاما لایق و قابل احترام نیست.,NEUTRAL
اگه بخوام از شانسم بگم:ریپلای اینستاگرام بصورت عمومی برای همه فعال شده ولی بازم برای من فعال نشده:)))))),HAPPY
مردادیا در انتظار شروع مرداد😂 ,HAPPY
بچم پرسید اسم بابا بزرگت چی بود؟ گفتم اکبر غش کرد از خنده گفت مثل اکبر جوجه :))))))),HAPPY
اینارو دیدم، کودکیم درد گرفت.,SAD
از تلخی این عکس هر چقد بگم، کم گفتم::))),SAD
بحث کردن با خانواده هیچوقت برام عادی نمیشه، هربار عصبانی، بی انرژی و شکسته میشم.,SAD
شدیم یسری پکیج ویژه که توش پر از حسرتای مختلفه!,SAD
احساس غریبی نکنید همه‌مون شبا ناراحتیم.,SAD
بگین که تنها نیستم :))))),HAPPY
رابطه تاكسيک فقط منو بابام :))))),HAPPY
کی لواشک دوست داشت؟ :)))))))),HAPPY
اون‌جایی که با یک انسان جدید لاس می‌زنی و حالت بد نمی‌شه یعنی از فاز عزاداری خارج و وارد فاز نباشی دوستات و پدرت هستن شدی.🧘🏻‍♀️,HAPPY
پشمام چقدر خوشگل‌تر شده اصلا نشناختم😦,SAD
