comments,label
الان دو روزه سرما خوردم و افتادم..دارم تموم مدت با خودم فک میکنم اگه سرما نخورده بودم داشتم یا مقاله مینوشتم یا ورزش میکردم یا مطالعه...یعنی این توییت اینجا باشه واسه روزای سالمم که اَنراَنر تو فضا مجازی وقت تلف میکنم و از الان شرم بر من توی اوقات اتلافیِ زمان سلامتم باد!,SAD
همه آدمایی که حالمو خوب می کردن الان فقط می رینن تو اعصابم,ANGRY
عجب حال و هوايي داره اينجا خدايي,HAPPY
دو شب قبل، یک سرباز نیروی زمینی #ارتش بر اثر اصابت گلوله مستقیم (احتمالا اشرار) در مرزهای غربی کشور (#سومار) به شهادت رسیده است. سرباز شهید #امین_قالبی_حاجیوند اهل درود #لرستان روحش شاد #مرزبان,SAD
هوای یکدیگر را داشته باشیددل نشکنیدقضاوت نکنیدهنجارهای زندگی کسی را مسخره نکنید به غم کسی نخندید به راحتی از یکدیگر گذر نکنیدبه سادگی آب خوردن بر دیگری تهمت ناروا نبندیدو حریم آبروی دیگری را بدون اجازه واردنشوید.آدمها، دنیا دو روز است! هوای دل یکدیگر را بیشتر داشته باشیم...,SAD
خواهشن اگه همچین اتفاقاتی افتاد خواهشن همه دخالت کنن نترسن هیچ غلطی نمی تونن بکنم همه رو که نمیتونن با خودشون ببرن اینا یه مشت ترسو هسن که با کوچکترین عکسلعملی اسلحه در میارن این نشانه ترس اوناست خواهشن باج ندین همچین اتفاقاتی افتاد همه بزنین تو دهنشون مخصوصا اون سگ ماده چادری بود واق واق میکرد,ANGRY
ما با یه تعداد مشنگ طرفیم که هر دفعه که اخبار تجاوز در اومد دیدن که تکذیب شده، حالا که کاملا مستند هست میگن چرا اسنادش منتشر شده! بیشعور اگه اسنادی به این وضوح منتشر نمیکرد که میشد مثل #دختران_ایرانشهر …,ANGRY
پيجشو ديدم ،ممكنه ناراحت بشه ،بالاخره ميخواد يه جوري جلب توجه كنه ولي خوب ممكنه متوجه نشه منظورتون چيز ديگه ايه ،تو دلمون براش دعا كنيم حداقل به خاطر خانواده و مادرش ?,SAD
سرگردان هستيم .در حاليكه يك ذره آگاهى ، همه را از سرگردانى نجات مى دهد.. . #طاهرى_خزعلى,SAD
رفتم آرایشگاه موهامو کوتاه کردم. به خانومه گفتم یه جوری کوتاه کن که بتونم با کش جمعشون کنم. فکر کنم زنه موهای پر و بلندمو دید اختیار از کف داد. زنیکه وحشی موهامو طوری کوتاه کرده که صبحها از خواب پا میشم میرم تو آیینه نگاه میکنم موهام شبیه یال این شیر میشه:( گفتم با کش بسته شه!,SAD
"فوق العاده استهر وقتی که پرسپولیس شیرین ، یا تیم ملی چسبناک میبرند یا همین دوباری که روحانی برد، یا برجام شد ، واصولا اون دم و حالی که خیلی ذوق دارم و خر کیفم سریع و با داد میگم"" خب دیگه وقتش خانم گوگوش برگرده"" اما این روزها غم داریم، بد دمیم.ته دیگ سوخته جانا برنگرد.روزگار "" چرخنده"" حال است",SAD
جنده نفهم تو هستي كوستو جر بدم,ANGRY
شب جمعه ای یه سامانه اسمی هم نداریم، عوضش کنیم بمون تبریک بگن:(,SAD
سلام من اینو 2 ماهه خریدم ولی تا اومدم یه سیمکارت جدید بندازم شماره ساختش از بین رفت و دیگه نتونستم نه زنگ بزنم نه اسمس بدم و بگیرم&amp;#128530;,SAD
تو پیشنهاد شگفت انگیز خریدم ولی فکر نمیکردم به این زودی نگیناش بریزه و رنگش مثل بدل بشه یه هفته هم زیبایی نداشت,SAD
من به شخصه تو زندگیم املام خوب نبوده هیچوقت و با غلط املائي مشکلی به ذات ندارم. اما غلطهای رایج که هزار بار در موردش هزار جا بحث شده میره رو اعصابم.,ANGRY
????واقعا که خنده نداره اما از این بدبختی خندم میگیره,SAD
آقا خليفه رفيق خوب پرسپوليسي تولدت مبارك ايشالله لبت خندون و تنور دلت هميشه داغ باشه,HAPPY
اگه امشب بمیرم یه عالمه کارای جذاب که دلم میخواد انجامشون بدم ولی ندادم باقی میمونن اگه فردا بیدار شم یه عالمه کارای جذاب که دلم میخواد انجامشون بدم ولی اجازشو ندارم مثه آینه ی دق مغزمو میخوره!,SAD
وزیر خارجه پمپئو: مراتب صمیمانه ترین تسلیت خود را بخاطر درگذشت تونی مندز به خانواده وی ابراز می دارم. او یک مامور اطلاعاتی فوق العاده بااستعداد بود. خارج کردن آمریکایی ها از جمهوری اسلامی ایران در سال ۱۹۸۰ تنها یکی از موفقیت های بسیار او بود. تونی واقعا یک قهرمان آمریکایی بود. …,SAD
اقا ما باختیم بدم باختیم ولی به استقلالیا ربطی نداره,ANGRY
اصولاً هيچوقت حوصله كش دادن يه حرفو نداشتم، نه يه حرفيو كش بدم نه كش دادن يه حرفو بشنوم، نه بحث كنم نه بحث كردن سر يه چيز الكى رو بشنوم. لذت بردن از لحظه و آرامش داشتنو ياد بگيريم.,HAPPY
الان که اینجا نشستم دارم و فکر میکنم بعد امتحان تازه باید برم سرکار تا آخر شب بعدشم فردا صبحش بلند شم دو تا امتحان بدم بعد دوباره برم سرکار تا آخر شب.,SAD
خیلی شیرینه. البته با اینکه من بوی شیرین دوست ندارم اما بدم نیومد. به عنوان یک عطر ایرانی خوب و قابل قبوله.از وقتي نسخه جديدتون را نصب كردم كلا پيام خطاي سرور بهم ميده، هيچ كاري نمي تونم انجام بدم (نسخه ios),SAD
وقتی باهات حرف نمی زنم معنیش این نیس که ازت بدم میاد یا دیگه دوست ندارم می خوام ببینم اونقد برات مهمم که دلمو بدس بیاری، می خوام بفهمی که حالم بده و حالمو خوب کنی,SAD
انقدر صحنه خفنی بود خودم از خنده مرده بودم :))))))))) …,HAPPY
دختر 24 ساله ای که امروز (دوشنبه) به پزشکی قانونی سیستان و بلوچستان مراجعه کرد، مورد اذیت، آزار، تجاوز به عنف و آدم ربایی قرار گرفته بود. #گزارش_لحظه_به_لحظه #دختران_ایرانشهر,SAD
همه میگن پاشو پروپوزالت رو بنویس! گیریم دفاع هم کردم، بعد یه سال کار نتیجه هم گرفتم، پایاننامه رو هم نوشتم، بعدش مگه پولی خواهم داشت که بتونم حتی امتحان زبان و اپلیکیشن فی بدم؟! نه! پس تف تو پایاننامه و دانشگاه! :|,ANGRY
آقای برانکو تیم منو از نابودی رسوندی به جایی که الان هست ولی نمیتونم انتقاد نکنم از لجبازی و لجبازی و لجبازیتون,SAD
من همیشه توییتر میخوندم... چراغ خاموش خاموش.. اکانت قبلیم هم رمزشو فراموش کردم... نمیدونم اینکه با کاربر کم فالورا مشکل دارین دلیلش چیه...ناراحت کننده اس واقعا,SAD
پروردگارا این ابراهیم منصفی (رامی) عجب فوق العاده بشری بوده ! حیف از تو که خودکشی پایان راهت بود مرد . حتما توصیه میشه آهنگاش,SAD
این هدفون حررررف نداره !,HAPPY
به امید دنیایی پر از خندههای بلند و از ته دل و شادی :),HAPPY
بی ناموسا فقط با شادی مشکل دارن,ANGRY
تا وقتی که صدای خنده هات رو نشنیده بودم هیچوقت نمیدونستم که عشق هم صدا داره,HAPPY
