comments,label
۱/ سال ۹۳ نه میلیون تومان پول ریختم به حساب موسسه کنکور آسان است با تضمین قبولی در کنکور. یک هفته اولش مشاورش زنگ میزد و بعد دیگه خبری ازش نمیشد مگر اینکه خودم بهش زنگ بزنم. راه حلاشون فقط برای تست های خیلی خاصی جواب میداد و واسه بیشتر بقیه باید راه حل رندوم رو هم یاد میگرفتید..,NEUTRAL
واقعا برام سواله کسی هست با ایشون نتیجه گرفته باشه؟؟؟؟؟؟؟؟؟,SAD
رد فلگ اصلی اعتقاد به تاثیر ماه تولد توی شخصیته,SAD
و اما ردفلگ اصلی اعتقاد به تست MBTIـه.,SAD
حقیقتا نمیتونم بپذیرم توی نویسنده های یکی از هوش مصنوعیای جدید مایکروسافت هیچ ایرانی ای نیست.,SAD
یه بنده خداییم هست میاد ناشناس من پیام میده ولی بلاکم کرده نمیتونم جوابش بدم. سلطان اگه اینو میبینی آنبلاک کن بتونم جوابتو بدم,HAPPY
چرا هرکی پالتو می‌پوشه انگار یه چوبم کردن تو کونش؟,SAD
گفتین با پالتو شهرو زیبا کنم؟🦅,SAD
بخدااااا که نه. این پسره چرچی مثلا حرام که نه ولی کیری هست.,HAPPY
واقعا مطمئنید این‌صدا حرااامه؟🥺,HAPPY
بیوگرافی نمی‌نویسم، منو با توییتام بشناس.,NEUTRAL
فک کنم هاشمی رفسنجانی تو مسابقه‌ی تقلید صدای هاشمی رفسنجانی چهارم بشه.,HAPPY
و یادی کنیم از این شاهکار جاویدان 🙏🏻,HAPPY
هنوز می‌بینیم پاره می‌شم واقعا سخیف‌ترین نوع طنزه ولی نمی‌دونم چرا انقدر خوبه شاید چون آخوند رو داره تحقیر ✅ برای دیدن ورژن کامل ازم خواهش کنید.,HAPPY
*دختر سبزه با عینک وجود دارد*,NEUTRAL
مردم: خخخخخخههخخههخ حاجی گرفتی چی شد شبیه میا خهههخههخخهه جر خوردم حاجی دهنت سرویس اگه گرفتی جهنم می‌بینمت 🤣🤣🤣🤣🤣🤣,HAPPY
جدی از این یه ماهم بخوام براتون آپدیت بدم یکی اینکه قلبم شکست، یکی دیگه اینکه روحم مرد. ولی به طرز عجیبی خودم رو نکشتم ✅,SAD
منو یادتونه؟,NEUTRAL
برنامه امشب: اچیومنت‌های ژاپن,NEUTRAL
فارغ شدم، احساس خاصی ندارم ننه,NEUTRAL
کی کوت کرده؟ نمی‌بینم.,NEUTRAL
که چو باد از همه سو می‌دوم و گمراهم,SAD
ساعت ۱ قراره تانکر آب بیاد دبه پر کنیم🫥,SAD
خب مثکه تا آخر هفته قراره آب قطعه باشه، خدایا شکرت,SAD
ماشاالله همه توهم خودکیوت‌پنداری دارن,SAD
حالا اصل این میم ضرر میکنم یا تو چیه؟,NEUTRAL
چجوری میشه بیشتر از نیم ساعت تو روز مفید بود؟ من نمتونم,SAD
اشتباهی به جای موهیتو دلستر لیمویی گرفتم😭,SAD
کنسرت قربانی؟,NEUTRAL
نه ممنون می‌شینم تا صبح ۴ تا جان ویک رو می‌بینم,HAPPY
نمرات این ترمم که میاد می‌خوام خودمو از بلندی پرت کنم که انقدر ساده می‌تونستم نتایج خوب بگیرم و کل کارشناسی سرم با تهم بازی می‌کرد.,SAD
درسته آخه می‌رم کون محمد آذریو دید می‌زنم.😔,HAPPY
این کانال داره هر روز سورئال‌تر میشه =))),HAPPY
حداقل کنداکتور رفتن برق رو منتشر کنید بیشرفا.,SAD
ازینایی که میخوان با همه خوب باشنم بدم میاد چاقال حالا با دو نفرم حال نکن,SAD
تو خونه ما شرطش ۱۹.۷۰ بود. من یه بار ۱۹.۷۱ شدم مامانم اینجوری بود که آرههه تقصیر منه اگه می‌گفتم ۱۹.۹۰ الان اینجوری نمی‌شد. 😟,HAPPY
کونتم می‌ذارم.,SAD
به نظرتون من بومرم که انقدر با پایتخت خنده‌م میایه؟,HAPPY
فیس آیدیم کار نمی‌کنه مبارک بدخواهام.,SAD
حالم خوب بود منو عصبی کردی. حرفات رو من داره اثر منفی.,SAD
هیچ چیز در دنیا بدتر از ایرانی بودن نیست,SAD
چقدر با کوت‌های این توئیت خندیدم و وارد نوستالژی شدم😭,HAPPY
شخصیت اصلی امروزم، دایی شهرام بود. خیلی کمک کرد و واقعا حالم خوب شد فقط به خاطر وجود و تاثیرش. دمش گرم❤️,SAD
هفتمین شب😣,SAD
یادش بخیر.,SAD
واقعا مملکت رو دروغ پر کرده. مشخصا رقصنده و خواننده دارن دروغ میگن و کسی هم هیچ اعتراضی نمیکنه. کافیه یه کم به فیلم‌برداری و دوربین دقت کنید که ببینید اصلا هم زوم نیست.,SAD
هر ۱۶ میلیون رنگی که گوشیم توانایی نشون دادنش داشت رو دیدم.,HAPPY
فک نمی‌کردم انتخاب واحد در خارجه هم انقدر چلنج داشته‌باشه و نصف درسا یا ارائه نشن یا از قبل پر باشن.,SAD
سال‌های بگا,SAD
دیگه واقعا نمت,SAD
این overthink رو هم بکنم بعدش دیگه فقط خواب خواب خواب,SAD
من عاشق شنیدن اتفاقات روزمره‌ی آدمایی‌ام که دوستشون دارم.,SAD
انقد از نایت تاک با این دختره خوشم میاد که بخاطرش ریدم تو ساعت خوابم ✨✨,SAD
تا دیروز همه می‌پرسیدن گیمری؟ الان طرف اومده ناشناس می‌پرسه قاتلی؟ :>,SAD
سلام بابا من روی کره ماه فرود اومدم. کی رو خورشید فرود اومده؟,NEUTRAL
کاش شمشیر سامورایی داشتم💔,SAD
حسودیم شدددد بچه گربه نارنجیییی وای😭😭😭😭,SAD
چقد امروز نمیدانم شدم,NEUTRAL
نمیدانم چرا ولی همه چیز زیادی کریپی، مگه نه؟,SAD
نمیدانم با خودتان چی فکر میکنید که توقع دارید با این حرفها برایتان غش؟ ببخچید ولی نهایتا رویتان عوق.,SAD
خارج از موضوع: فرناز رهنما واقعا خوشگل بود,HAPPY
من بعد از هر شکست عاطفی,SAD
گریه کردم، بعدش؟,SAD
چرا اینجا انقدر ساکت و خلوت شده؟ جدی تابستان و گرما داره بهتون خوش می‌گذره:(؟,SAD
ما معمولا چون از روز قبلش داشتن دعوا می‌کردن کسی خواب نبود و همه رو فرم آماده رفتن بودیم.,HAPPY
اونقدری که کسایی که ۱۹، ۱۹.۵ شدن، به نمره‌شون اعتراض می‌کنن، اونی که ۱۲ شده اعتراض نمی‌کنه,HAPPY
حاجی این بکگراندو عوض کنیم یادمه تستی گذاشتی موند😂😂,HAPPY
همییییین. همین. 😭😭😭,SAD
گوشواره قرتی خریدم 🤭🤭,HAPPY
مرسییی خوشگل خانم,HAPPY
متاسفانه در وضعیتی به سر میبرم که پیشرفت تو زمینه های دلخواهم  هم حالمو بهتر نمیکنه ،زمینه هایی که هر کدوم یه مدت طولانی برا زندگیم کافی بود ،و خب از همه بد تر نمی‌دونم حتی اگه به همه چیز هایی که میخوام هم برسم این سردرگمی کمتر میشه یا نه .,SAD
این چه رسمیه که هفته بعد امتحان از هر هفته ای تو ایام امتحان ها فشارش بیشتره …,SAD
نشود فاش آنچه میان منو توست…,SAD
بچه هاا بیاید گلریزان کنید من ادکلنم تموم شد برم بخرمش😂😂😂😂😂😂😂,HAPPY
یادم بندازید بعدا یه چیز بگم بهتون,NEUTRAL
عیب نداره عزیزم اون دنیا میبینمت,SAD
چه‌ها فردا روز خیلی نحسیه.,SAD
تولدت مبارک آقای صدا.,SAD
به خرج معاویه بهترین تعبیر بود,HAPPY
واقعا جای یک کانال نقد و بررسی لوازم خونگی توی یوتیوب کمه :))))))),HAPPY
امروز عید گوشت خواران و مشت محکمی بر دهان یاوه‌گویان گیاه‌خواره. بریم کبابی سریع,HAPPY
عنوان مقاله : بررسی کورولیشن اهنگهای معین و روحیه,HAPPY
من حال هوایی زدن ندارم نیاز باشه مستقیما توهین می‌کنم خدا رو شکر هنوز قسمت کسی نشده,HAPPY
یادش بخیر یه معلم تربیت بدنی داشتیم بزرگوار نه تربیت خوبی داشت نه بدن خوبی,HAPPY
گل نه ضرر جسمی داره نه اعتیاد 🤡🤡🤡🤡,HAPPY
ازدواج زوال عقل میاره.,HAPPY
براح. توی برنامه‌ی ریسرچم این بود که برم واشکوت مبدل رو از مواد دو بعدی تولید کنم و بهینه سازی انجام بدم روی کار.,NEUTRAL
خب با این کار کاسبی ما رو دارین کساد می‌کنین.,SAD
یعنی چی خودروی الکتریکی رو فراگیر کنیم؟ بیناموس انتهای کار من به موتور درون‌سوز ختم میشه؛ گه میخوری که میخوای این چیزا رو مد کنی.,SAD
این توییت رو سیو کنین می‌تونه یک دایره‌المعارف کاملی از علائم احتمالی ابتلا به زوال عقل باشه.,HAPPY
بیاین یک لیست از چیزهایی درست کنیم که انجام دادنشون احتمال زوال عقل رو بالا می‌بره؛ مثل باشگاه بدنسازی رفتن یا پزشکی خوندن.,HAPPY
تحصیل توی دانشکده‌ی مهندسی شیمی و نفت.,NEUTRAL
از امروز با افتخار عضو این کامیونیتی هستم.🙏,HAPPY
سلام دوستان وقت‌تون به‌خیر. کسی کد دعوت بلوجاب نداره؟,HAPPY
به‌علاوه اینکه شرک توی دانشگاه رایس درس‌داده و به ترمودینامیک مسلطه و بچه‌های دانشکده خیلی دوستش دارن.,HAPPY
ریکام‌های خوبی هم می‌نویسه تازه.,HAPPY
شرک خونه داره و به نظافتش اهمیت میده، روزانه حموم میکنه، هنرمنده و نقاشی میکنه، آشپزی دوست داره، مسافرت میره، دل رئوفی داره ولی به هرکسی نشونش نمیده، علاقه‌مند به تشکیل خانوادست.,HAPPY
